Date,NEPSE,Banking,Finance,Hotels And Tourism,Hydropower,Investment,LifeInsurance,Manufacture,Microfinance,Mutual Fund,NonLifeInsurance,Others,Trading
2023-07-18,2154.07,1283.82,1990.74,5865.45,2391.39,74.44,12292.84,5794.17,4128.72,15.02,11728.69,1577.65,2666.6
2023-07-19,2165.24,1313.48,1972.11,5827.79,2371.7,74.18,12244.08,5860.37,4107.89,15.06,11726.8,1562.55,2795.37
2023-07-20,2163.92,1314.74,1956.41,5806.33,2394.09,73.86,12122.02,5942.4,4082.59,14.87,11594.73,1555.0,2973.03
2023-07-23,2227.16,1380.31,1989.93,5983.55,2434.87,76.42,12247.54,6034.55,4132.25,14.96,11752.84,1577.34,3094.97
2023-07-24,2200.5,1352.63,1952.09,5922.76,2422.61,75.31,12104.42,5920.31,4090.81,15.1,11618.45,1622.77,3004.45
2023-07-25,2164.31,1315.38,1915.56,5995.07,2395.97,74.28,11927.98,5906.96,4054.32,15.0,11507.26,1594.77,3000.58
2023-07-26,2156.2,1314.77,1917.18,5909.64,2373.87,73.81,11899.98,5857.61,4023.33,15.05,11420.53,1606.08,2976.07
2023-07-27,2126.48,1301.64,1874.41,5789.81,2347.77,72.85,11677.33,5744.15,3963.39,14.82,11282.11,1572.03,2897.09
2023-07-30,2100.34,1293.66,1830.75,5668.98,2314.12,72.26,11489.15,5711.36,3898.04,14.87,11071.73,1543.51,2836.99
2023-07-31,2106.18,1303.35,1853.96,5672.75,2305.54,72.36,11491.63,5737.12,3893.93,14.86,11076.35,1543.59,2893.01
2023-08-01,2077.58,1291.12,1808.87,5549.74,2275.57,71.65,11269.1,5660.34,3839.84,14.91,10801.7,1528.4,2848.17
2023-08-02,2086.84,1301.63,1840.61,5627.82,2269.89,71.66,11311.91,5678.18,3828.77,14.92,10867.15,1533.07,2846.38
2023-08-03,2089.84,1307.66,1812.52,5594.6,2256.74,71.77,11375.39,5694.23,3841.43,14.96,10811.35,1541.99,2901.49
2023-08-06,2051.47,1285.32,1750.24,5393.21,2212.25,70.89,11137.42,5610.21,3779.6,14.8,10588.74,1523.45,2833.22
2023-08-07,2048.26,1273.12,1779.12,5469.68,2204.9,70.86,11197.57,5614.37,3790.62,14.81,10596.38,1517.88,2860.37
2023-08-08,2019.85,1259.86,1731.11,5385.31,2166.38,70.35,11001.55,5540.75,3729.63,14.71,10484.12,1491.08,2783.02
2023-08-09,2060.91,1272.05,1789.75,5573.82,2228.8,71.57,11348.3,5626.63,3781.86,14.65,10794.65,1535.36,2883.78
2023-08-10,2066.05,1271.81,1782.7,5722.74,2235.76,71.7,11338.6,5660.05,3776.07,14.74,10929.86,1542.9,2915.61
2023-08-13,2080.86,1285.43,1781.4,5830.24,2254.28,72.0,11396.74,5649.7,3762.51,14.74,11171.44,1542.72,2915.7
2023-08-14,2077.24,1292.3,1775.94,5737.56,2218.24,71.83,11391.03,5686.9,3776.76,14.83,11065.13,1532.55,2874.39
2023-08-15,2045.44,1280.33,1736.09,5613.86,2166.9,71.01,11186.75,5444.19,3736.59,19.11,10880.91,1518.66,2859.97
2023-08-16,2025.12,1270.92,1712.52,5613.22,2126.8,70.66,11084.92,5358.07,3691.41,18.89,10783.5,1499.53,2824.26
2023-08-17,2033.13,1274.1,1727.97,5725.68,2134.97,70.81,11175.11,5360.5,3701.9,18.84,10843.03,1499.79,2895.76
2023-08-20,2011.14,1270.5,1716.9,5619.41,2084.87,70.12,11040.2,5271.95,3669.66,18.8,10670.29,1476.22,2878.32
2023-08-21,1998.28,1266.58,1693.11,5569.64,2055.5,69.59,10955.96,5213.75,3654.02,18.77,10620.55,1467.92,2844.58
2023-08-22,2015.98,1271.35,1730.69,5640.22,2089.8,70.18,11006.02,5297.67,3670.53,18.77,10743.05,1489.67,2861.31
2023-08-23,2045.45,1280.89,1764.52,5708.73,2147.09,71.25,11282.31,5340.47,3732.34,18.9,10975.28,1503.04,2916.8
2023-08-24,2013.93,1269.6,1712.89,5607.38,2093.23,70.36,11039.91,5274.35,3676.02,18.79,10731.35,1486.22,2873.63
2023-08-27,1993.38,1259.22,1695.23,5530.87,2056.45,69.9,10935.29,5236.51,3635.48,18.84,10602.67,1469.44,2850.41
2023-08-28,1998.48,1265.84,1697.46,5576.1,2054.56,70.11,10959.6,5234.35,3635.23,18.89,10616.82,1466.48,2868.99
2023-08-29,1993.42,1263.64,1692.58,5540.51,2043.15,70.2,10909.59,5202.92,3634.63,18.94,10622.43,1463.35,2869.79
2023-08-30,1990.59,1262.8,1687.87,5612.67,2037.71,70.07,10900.26,5166.31,3619.08,18.87,10618.49,1457.2,2907.35
2023-09-03,1960.78,1251.7,1665.72,5448.25,1990.08,69.1,10681.25,5117.25,3555.18,18.67,10406.08,1438.04,2870.17
2023-09-04,1967.83,1253.69,1665.28,5478.1,2006.48,69.14,10737.18,5123.81,3573.82,18.74,10438.87,1444.77,2900.69
2023-09-05,1961.37,1250.77,1652.49,5434.37,1993.44,68.99,10668.9,5143.53,3566.31,18.63,10380.0,1441.35,2914.21
2023-09-07,1932.45,1237.27,1633.19,5340.98,1943.04,68.16,10518.37,5054.51,3516.8,18.45,10238.31,1411.87,2901.29
2023-09-10,1942.68,1245.31,1649.57,5408.88,1940.19,68.37,10555.88,5063.29,3545.66,18.48,10327.31,1418.69,2949.95
2023-09-11,1986.99,1269.76,1709.88,5595.51,1998.27,69.75,10860.45,5177.09,3605.06,18.58,10625.04,1438.4,3057.26
2023-09-12,1967.57,1264.28,1676.98,5484.63,1966.99,68.84,10752.16,5121.07,3554.5,18.59,10475.64,1434.95,3033.23
2023-09-13,2007.06,1276.8,1730.69,5642.27,2038.39,70.01,11025.61,5223.82,3623.52,18.59,10716.43,1465.93,3096.26
